"Id","MSSubClass","LotShape","LandContour","LandSlope","BldgType","HouseStyle","OverallQual","OverallCond","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","Target","Irregular_OHE","Moderately Irregular_OHE","Regular_OHE","Slightly irregular_OHE","Near Flat_OHE","Banked_OHE","Depression_OHE","Hillside_OHE","Gentle slope_OHE","Moderate Slope_OHE","Severe Slope_OHE","Ordinal_OverallQual","Ordinal_OverallCond","MeanEncoding_MSSubClass","MeanEncoding_BldgType","MeanEncoding_HouseStyle","MeanNorm_LotFrontage","MeanNorm_LotArea","MeanNorm_GarageArea","MeanNorm_GrLivArea","MeanNorm_TotalBsmtSF","MeanNorm_SalePrice","Std_LotFrontage","Std_LotArea","Std_GarageArea","Std_GrLivArea","Std_TotalBsmtSF","Std_SalePrice"
1152,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Below Average",134,17755,528,1466,1466,149900,0,0,0,1,0,1,0,0,0,1,0,0,5,3,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.21900699189032047,0.033831928382566635,0.038801031744498324,-0.009318707353077818,0.06686915678317604,-0.04307901109625184,2.90364946203786,0.7251758135712485,0.2573368434488682,-0.09413043795832966,0.9313097543290721,-0.39048613481050687
1153,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Good",90,14115,470,1811,1073,230000,1,0,0,0,1,1,0,0,0,1,0,0,6,7,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.06832206038347115,0.01681820990351828,-0.0021016480862492064,0.05567752474940899,0.0025483711857946954,0.06815553966058749,0.9058309607628203,0.36049257706162846,-0.013938585141680185,0.5624116726196586,0.03549204232793408,0.6177902549462791
1154,"1-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Very Good",70.04995836802665,5890,432,816,816,120500,0,0,0,1,0,1,0,0,0,1,0,0,6,8,0.4927536231884058,0.48688524590163934,0.4889807162534435,7.786769706960002e-16,-0.02162625012125444,-0.028899955561566555,-0.13177537653167615,-0.03951382194022822,-0.08390667392085953,1.0323893988713526e-14,-0.4635512746668398,-0.19167076249410844,-1.3310938346994672,-0.5503225937644132,-0.7605651093279788
1155,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Above Average",70.04995836802665,13700,492,1820,864,201800,1,0,0,0,1,1,0,0,0,1,0,0,7,6,0.5117056856187291,0.48688524590163934,0.49887640449438203,7.786769706960002e-16,0.014878459032967438,0.013413161504723995,0.05737307863034343,-0.031657848126807595,0.02899431205331072,1.0323893988713526e-14,0.31891468059143824,0.08895899122025197,0.5795388581129974,-0.4409097434436635,0.2628165446948264
1156,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Very Good",90,10768,528,1437,1437,218000,0,0,0,0,1,1,0,0,0,1,0,0,5,8,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.06832206038347115,0.0011740022800636543,0.038801031744498324,-0.014782158747199898,0.06212283927090108,0.051491187487278225,0.9058309607628203,0.025164337336986094,0.2573368434488682,-0.1493180356590881,0.8652061572602858,0.4667376122860865
1157,"SPLIT OR MULTI-LEVEL","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Split Level","Average","Very Good",85,9350,502,1265,1219,179900,0,0,0,1,0,1,0,0,0,1,0,0,5,8,0.4827586206896552,0.48688524590163934,0.4461538461538462,0.05119877271223827,-0.005453869369191996,0.020465347682439086,-0.047186077360613615,0.02644362486828242,-0.0014181306629786818,0.6788061310724749,-0.11690182457802521,0.13573061683931203,-0.4766375806428968,0.3682894620535477,-0.012854528160025193
1158,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","One story","Good","Average",34,5001,626,1314,1314,230000,0,0,0,0,1,1,0,0,0,1,0,0,7,5,0.5402298850574713,0.5116279069767442,0.4889807162534435,-0.12345876153433706,-0.025781523672868175,0.10791245628610623,-0.037954728453303894,0.041991906374010735,0.06815553966058749,-1.6368471317690483,-0.5526181420451509,0.7156987745156569,-0.38338957073471874,0.5848357283133647,0.6177902549462791
1159,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",92,11932,830,1580,1580,235128,1,0,0,1,0,1,0,0,0,1,0,0,8,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.0751713754519643,0.006614652914572523,0.2517770543114941,0.012158308472091737,0.08552709459005002,0.07527677282264832,0.9966408926389585,0.14178282285819424,1.6698399371444823,0.12281391162396213,1.1911652738408527,0.6823400842430681
1160,"2-STORY 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Above Average",76,9120,540,1876,901,185000,1,0,0,1,0,1,0,0,0,1,0,0,6,6,0.5117056856187291,0.48688524590163934,0.49887640449438203,0.020376854904019095,-0.006528912020340655,0.047263655157756435,0.06792319166726883,-0.0256022016456292,0.0056642190106777545,0.2701614376298532,-0.13994499611572098,0.3134627941917403,0.6861080122937724,-0.35657067132141895,0.05134284497055669
1161,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",24,2280,440,1456,855,146000,1,0,0,1,0,1,0,0,0,1,0,0,6,5,0.5555555555555556,0.5116279069767442,0.49887640449438203,-0.15770533687680283,-0.03849974564580514,-0.02325820661939448,-0.011202656109671638,-0.03313084321682396,-0.048494925552577346,-2.090896791149739,-0.8252288801063257,-0.1542534619988604,-0.11316064406203948,-0.4614246528788041,-0.4395782436750695
1162,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Depression","Gentle slope","Single-family Detached","One story","Above Average","Good",70.04995836802665,14778,924,1640,1296,224000,0,0,0,0,1,0,0,1,0,1,0,0,6,7,0.4906716417910448,0.48688524590163934,0.4889807162534435,7.786769706960002e-16,0.019917137197916372,0.318067604382016,0.02346200101165466,0.039045916193978,0.05982336357393286,1.0323893988713526e-14,0.42691702371159496,2.109493217963647,0.23699514824622098,0.5438059094430836,0.5422639336161829
1163,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",109,8724,450,894,894,129000,1,0,0,1,0,1,0,0,0,1,0,0,5,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.13339055353415608,-0.008379855019709653,-0.01620602044167939,-0.11708057623024436,-0.026747864493419708,-0.0721027577980988,1.768525313586133,-0.17961932624149282,-0.10748183637980033,-1.1826582270905306,-0.3725267119931949,-0.6535694874436757
1164,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","Split Foyer","Below Average","Below Average",60,12900,400,1258,1198,108959,1,0,0,1,0,1,0,0,0,1,0,0,3,3,0.4230769230769231,0.4230769230769231,0.4864864864864865,-0.03441766564392611,0.011139180246363404,-0.05146695133025485,-0.04850484149022929,0.023006636324910897,-0.09993361462353971,-0.4563180173792521,0.2387645187211921,-0.3413399644751007,-0.48995872491549364,0.3204213400382197,-0.9058399884064191
1165,"SPLIT OR MULTI-LEVEL","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Split Level","Average","Good",70.04995836802665,16157,588,1432,1360,194000,0,0,0,0,1,1,0,0,0,1,0,0,5,7,0.4827586206896552,0.48688524590163934,0.4461538461538462,7.786769706960002e-16,0.026362719006325076,0.08111414881078888,-0.01572413312549681,0.049520547945205495,0.018162483140659703,1.0323893988713526e-14,0.5650758652354317,0.5379665971632286,-0.158833138710943,0.6896897098707498,0.16463232696570118
1166,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",79,9541,644,1502,1502,233170,0,0,0,0,1,1,0,0,0,1,0,0,7,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.030650827506758824,-0.004561116558890283,0.12060639140599339,-0.002536491829340064,0.0727611371432415,0.07255770602637002,0.40637633544406043,-0.09776597343150395,0.7998877006299651,-0.025621695984974362,1.0133693920696343,0.6576933280490134
1167,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",64,10475,776,1694,1694,245350,1,0,0,0,1,1,0,0,0,1,0,0,8,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,-0.020719035506939806,-0.00019550857553007317,0.2136952489518326,0.03363532429726129,0.10418503239692399,0.08947202348227892,-0.27469815362697575,-0.00419065944799156,1.417273158801558,0.3397582612062539,1.4510207933526331,0.8110117603491089
1168,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Average",58,10852,472,1671,959,173000,1,0,0,0,1,1,0,0,0,1,0,0,6,5,0.5117056856187291,0.48688524590163934,0.49887640449438203,-0.04126698071241926,0.0015666265526570777,-0.000691210850706188,0.029302242157095506,-0.01610956662107928,-0.011000133162631508,-0.5471279492553902,0.03358010433336194,-0.00458426001786817,0.29598878716772137,-0.22436347718384642,-0.09970979768963598
1169,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Good",120,13728,540,2108,1127,235000,0,0,0,1,0,1,0,0,0,1,0,0,6,7,0.4,0.48688524590163934,0.49887640449438203,0.17106178641086842,0.01500933379049858,0.047263655157756435,0.11163080282024547,0.011386341725892896,0.07509901973279969,2.267979938904893,0.3217199362568969,0.3134627941917403,1.1276087938998398,0.15858149893877746,0.6807288560546928
1170,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Very Excellent","Average",118,35760,807,3627,1930,625000,0,0,0,0,1,1,0,0,0,1,0,0,10,5,0.5117056856187291,0.48688524590163934,0.49887640449438203,0.16421247134237527,0.11798907157357368,0.2355570261027494,0.3978026189468468,0.14281023697957537,0.6166904653653508,2.1771700070287547,2.529055394163476,1.5622651982206441,4.01829710105336,1.9889673074296523,5.589939742510954
1171,"SPLIT OR MULTI-LEVEL","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Split Level","Above Average","Above Average",76,9880,358,1118,1096,171000,0,0,0,1,0,1,0,0,0,1,0,0,6,6,0.4827586206896552,0.48688524590163934,0.4461538461538462,0.020376854904019095,-0.002976597173066823,-0.08108613327665823,-0.07488012408254277,0.006312691971392077,-0.013777525191516385,0.2701614376298532,-0.06380234233898714,-0.537780792075153,-0.7563816103674309,0.08791903310662663,-0.12488523813300141
1172,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Above Average",76,9120,433,1261,1261,163000,0,0,0,1,0,1,0,0,0,1,0,0,6,6,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.020376854904019095,-0.006528912020340655,-0.028194736943795047,-0.04793965686325114,0.033317601955025464,-0.024887093307055894,0.2701614376298532,-0.13994499611572098,-0.18699359993220244,-0.4842496630843807,0.4640257060842037,-0.2255869999064632
1173,"2-STORY PUD - 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",35,4017,625,1250,625,171900,1,0,0,0,1,1,0,0,0,1,0,0,7,5,0.5555555555555556,0.5526315789473685,0.49887640449438203,-0.12003410400009049,-0.030380836580391136,0.10720723766833472,-0.05001200049550435,-0.07077405107279777,-0.01252769877851819,-1.5914421658309792,-0.6512028411455536,0.7110216119537509,-0.5051828897984615,-0.9856945606657296,-0.11355628993348696
1174,"1-1/2 STORY FINISHED ALL AGES","Slightly irregular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Above Average",138,18030,0,3086,1598,200500,0,0,0,0,1,0,1,0,0,1,0,0,5,6,0.5,0.48688524590163934,0.525974025974026,0.23270562202730677,0.03511730546546177,-0.33355439843885853,0.2958809912151211,0.08847308477008274,0.027189007234535552,3.0852693257901365,0.7527274317141456,-2.2122049892375033,2.988762950842659,1.2321950927111338,0.24645250840663888
1175,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Very Good",80,16560,360,2345,952,239000,1,0,0,0,1,1,0,0,0,1,0,0,6,8,0.4,0.48688524590163934,0.49887640449438203,0.034075485041005396,0.02824638069507686,-0.07967569604111521,0.15628038835151903,-0.01725522946886979,0.08065380379056944,0.4517813013821295,0.6054515092775683,-0.528426466951341,1.5786246785577622,-0.24031951785562242,0.7310797369414237
1176,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Very Good","Average",85,10678,541,2872,1683,285000,1,0,0,1,0,1,0,0,0,1,0,0,8,5,0.5,0.48688524590163934,0.525974025974026,0.05119877271223827,0.0007533334165707004,0.04796887377552794,0.25556448782401336,0.10238470506468177,0.1445338204549216,0.6788061310724749,0.0161474441265834,0.3181399567536463,2.581516540223269,1.425947015154128,1.310114867138829
1177,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",37,6951,264,923,876,119500,1,0,0,0,1,1,0,0,0,1,0,0,5,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,-0.11318478893159734,-0.016667031630520843,-0.1473766833471801,-0.11161712483612228,-0.029693854673452442,-0.08529536993530197,-1.500632233954841,-0.35725212248642585,-0.9774340728943176,-1.127470629389772,-0.4135565308634761,-0.7731528295496616
1178,"1-1/2 STORY FINISHED ALL AGES","Regular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Very Good",70.04995836802665,3950,210,1224,818,115000,0,0,0,1,0,0,1,0,0,1,0,0,6,8,0.5,0.48688524590163934,0.525974025974026,7.786769706960002e-16,-0.030694001178769224,-0.1854584887068416,-0.05491026726264828,-0.039186489698002355,-0.09154450200029295,1.0323893988713526e-14,-0.6579154172021867,-1.230000851237242,-0.5546614256681069,-0.5457637250010486,-0.8297975705472338
1179,"1-1/2 STORY FINISHED ALL AGES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Above Average",54,7681,186,1343,731,154900,1,0,0,0,1,1,0,0,0,1,0,0,5,6,0.5,0.48688524590163934,0.525974025974026,-0.05496561084940556,-0.01325493973774466,-0.2023837355333578,-0.03249127705918181,-0.05342544223482724,-0.036135531024039644,-0.7287478130076666,-0.28411509977982624,-1.3422527527229862,-0.32820197303396026,-0.7440745162074074,-0.3275475337020932
1180,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Average",77,8335,0,1124,0,93000,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.02380151243826567,-0.010198079329695863,-0.33355439843885853,-0.07374975482858648,-0.1730653767683788,-0.12209581431802659,0.31556640356792226,-0.21859234245090003,-2.2122049892375033,-0.7449634867052051,-2.4103410492171577,-1.1067274154242537
1181,"2-STORY 1946 & NEWER","Moderately Irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",70.04995836802665,11170,693,2514,1216,250000,1,0,1,0,0,1,0,0,0,1,0,0,7,5,0.5117056856187291,0.48688524590163934,0.49887640449438203,7.786769706960002e-16,0.003052989870332181,0.15516210367679734,0.18811912233795458,0.02595262650494363,0.09592945994943626,1.0323893988713526e-14,0.06543979367678479,1.0290686661633595,1.900235161710458,0.3614511589085008,0.8695446593799336
1182,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Slightly irregular","Hillside - Significant slope from side to side","Moderate Slope","Townhouse End Unit","One story","Very Good","Average",64,5587,482,1652,1600,392500,1,0,0,0,1,0,0,0,0,0,1,0,8,5,0.5402298850574713,0.5526315789473685,0.4889807162534435,-0.020719035506939806,-0.023042501961680718,0.006360975327008904,0.025722739519567245,0.0888004170123086,0.29381864200748375,-0.27469815362697575,-0.4939081484751956,0.0421873656011919,0.25983139557067275,1.2367539614744982,2.6632947909697213
1183,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Very Excellent","Average",160,15623,813,4476,2396,745000,0,0,0,0,1,1,0,0,0,1,0,0,10,5,0.5117056856187291,0.48688524590163934,0.49887640449438203,0.30804808778073145,0.023866750416266885,0.23978833780937844,0.5577498683816622,0.2190786494182006,0.7833339870984434,4.084178576427656,0.5115756321870425,1.5903281735920802,5.633961599258322,3.051183729293597,7.100466169112881
1184,"1-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",60,10800,720,1130,1120,120000,1,0,0,1,0,1,0,0,0,1,0,0,5,6,0.4927536231884058,0.48688524590163934,0.4889807162534435,-0.03441766564392611,0.0013235734315278156,0.17420300635662808,-0.07261938557463019,0.010240678878102387,-0.08460102192808075,-0.4563180173792521,0.028370343811795942,1.1553520553348215,-0.7335453630429791,0.1426254582670015,-0.7668589694388203
1185,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Moderate Slope","Single-family Detached","One story","Average","Below Average",50,35133,995,1572,1572,186700,1,0,0,1,0,1,0,0,0,0,1,0,5,3,0.4906716417910448,0.48688524590163934,0.4889807162534435,-0.06866424098639186,0.11505841182457277,0.36813812624379305,0.010651149466816681,0.08421776562114658,0.0080250022352299,-0.9103676767599429,2.466237704797671,2.4415717598589732,0.10758974674099428,1.1729297987873943,0.07274196934741732
1186,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Good",60,9738,392,1221,784,104900,0,0,0,1,0,1,0,0,0,1,0,0,5,7,0.5,0.48688524590163934,0.525974025974026,-0.03441766564392611,-0.0036403191576890393,-0.05710870027242692,-0.05547545188962642,-0.04475113781584197,-0.10557033174616157,-0.4563180173792521,-0.07802899607095583,-0.37875726497034873,-0.5603704874992199,-0.6232644939782463,-0.9569335447862293
1187,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Slightly irregular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Two-family Conversion; originally built as one-family dwelling","Two story","Fair","Average",107,10615,420,1699,978,95000,0,0,0,0,1,0,1,0,0,0,1,0,4,5,0.5,0.5161290322580645,0.49887640449438203,0.12654123846566293,0.00045886521212563274,-0.037362578974824666,0.034577298675558206,-0.01299991031993362,-0.11931842228914172,1.6777153817099948,0.009835618879301518,-0.24779671323698052,0.34927336425810884,-0.181054223931883,-1.0815519749808882
